Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1.5596167864888584,5.030529841204317,4.692695863334368,3.871361225406412,3.375475418893062,3.8634710247556625,5.2317784347297875,2.7115699359749006,2.2957118677561485,2.755711543572877,1.2912362306119665,2.815085793821934
2.262571513584256,3.619201816159364,4.465784348136509,2.9343508066801793,3.0279652596313844,4.688367178028597,7.077324471210489,1.3455570077160024,3.488495517887245,2.3051325682193724,0.9641983456676485,1.5134036974636997
2.7271883715565024,2.062962155910247,4.497170367329125,1.3963830768810634,3.918165464715783,3.5768690031456454,6.442996487116383,4.82511411363546,4.8060062630618985,3.5340715290024836,1.5898226138126799,2.4981048118158307
2.3014711584951004,3.8617210858699766,1.6484982450748047,2.4456308888855003,3.2935237836352447,5.922546006193882,6.973670716525246,4.0875498506941375,3.36559583679589,1.7069939075901175,1.8002723011885866,1.6113472316130684
2.232463238267145,2.3333279060884773,3.247830249505498,4.090419231923741,3.837597745760053,7.06601402486487,7.192635222052329,2.633700637660257,2.8068971034910977,1.7411117047659348,2.322948141228919,2.804722103615438
3.655486799186125,3.149052585192663,5.049272933174171,2.6786254507329024,3.529061234890152,3.124047290213277,3.687846597449217,3.5962202294978094,2.6609008562093646,2.093360017294519,4.299068070163728,2.277684179188918
5.063138304106983,3.203151443440337,5.1357164792681615,5.113246849977773,2.974366716356722,2.453524663119057,3.318044507386318,6.157029781187152,4.974828912534554,2.1750443780618642,2.8718988536125214,3.065037049194777
4.575906482541871,2.7281123203566495,1.5276641006289928,3.6693407724017995,5.04162955138226,4.277917664798017,2.937744700593648,5.266043012813705,6.8508693112166235,1.5712331865450802,0.9953835811839397,2.096674864336145
4.082271219510903,3.9893756420348403,2.641536345250271,2.473915882254632,3.9300454215865135,2.767908416791028,4.564271937548152,3.9286776644727452,2.291918713685961,1.9069570344569702,1.1749637283719196,1.6065010106631101
4.489115307376917,3.0288767118283264,4.669776326819207,3.3299121879207916,5.369409193557783,2.304843800785115,4.550365983424639,2.2880758338656126,2.683354309288467,2.669753677738187,1.1883192039533856,0.997601905512339
5.170013028893089,2.729727604805236,5.095856467332285,3.7220569666266208,4.545301568142389,3.1337669507104082,5.669970878679297,1.8849481557738417,4.0948779819208285,2.9769700080868957,2.4506634080267933,2.1732046455424388
4.250810422445833,6.955096659334671,4.905360847358294,5.45699955308973,3.9709593562580214,5.594759773625477,4.86379616872123,2.506828187467135,5.364308440580146,2.158724775651797,2.350657911189934,1.076217035896008
3.4182083627934254,2.1269914848751106,5.118395146675367,3.7969757626868286,2.462800849215452,7.93091766767004,5.191566397575275,2.5393516633219835,4.443069966706566,2.128432806080766,2.2452025412847125,0.8953604491024537
3.7439129923348475,4.988161119140815,2.686831640037457,5.96116937716571,3.2831796502903647,9.047999611638623,5.141554908669293,1.2618723448611937,4.229381920973056,2.44829932324314,2.283418659247792,2.921233688254055
4.594074174066148,4.99716159225427,4.017983735984644,4.259624414131512,4.022942866453257,7.859599704445654,4.318465266216683,2.8596203633553228,4.255768652928584,2.8202368234753616,3.0107413571201964,2.6261625820824555
2.9855748009126377,4.233727350886534,2.764795309193564,2.515073352535366,3.887693643803166,7.589159687974534,6.961002248876337,6.0783569641813004,3.0372418280647353,2.529104229901208,5.2710095597841535,1.8268716209015354
1.1329925025783656,5.40714590406861,4.345051640156818,3.2333188038866445,4.053016922948296,6.795601637252466,7.959666071545889,4.6981820927145295,2.7654968080544706,2.128111627501497,4.446577952496295,0.5806254263717551
3.945984658240436,3.2343654764517535,4.570636161452581,4.91611599704206,3.6825114876250438,4.78389603353384,6.280498477531688,2.788087888692631,2.829846782625196,2.0292880821218255,2.1287730208480133,1.6577630669245431
4.299382027731536,2.1365164718022425,3.97375719548492,6.509657769159386,2.9908663781562077,4.275630304445575,6.481526372331442,0.9574325454990412,1.8967699347613831,3.0589910277596957,1.430331726135595,2.6977865636756904
4.669234895175725,3.2843965561345487,3.2305023741504875,2.6894925879603555,2.0464820230256224,4.241017537468104,4.747964019417983,3.4955936801978518,3.4456386186717505,2.1391044164617656,3.1002328333483273,3.2534386708342424
2.069358371364847,3.333367771698377,3.699265708564658,6.0151039521197225,2.691867803828434,2.799792533230196,3.3876720219850633,5.358441326011577,8.434152764634051,1.4311684254380672,4.406725269201307,3.7008966492413644
1.8949854405967186,2.843960913420912,2.8234471927875706,6.143275048773095,4.081520313987247,3.132691397256687,4.907539432854951,4.252621274810016,8.176850926701004,2.979652987503273,1.680098110825381,1.9073232726839013
2.2783502436689402,1.9878966670493607,1.7856309730739255,5.6654746958627635,3.540578617032222,3.349562267425428,6.661945614676665,1.5133428468609138,4.002013715670748,2.201804958955732,4.0836404629453265,1.2607701845885149
