Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2.149305900099287,4.582782670653642,3.869510089775147,4.030097939599105,3.5797402111815937,4.087024042240737,4.187524139393763,2.080691671222479,2.020113315900595,1.944881723853137,1.5181761079203397,2.5302079884590802
1.9441761064894478,3.266281735981162,3.647562985935734,2.976391799123457,3.4694730163897955,4.644708284464136,5.781291347673439,1.9897621296190435,2.9035082243926484,1.919079385789365,0.9988343519869508,1.1462786046391245
2.6558949724237304,2.222271157058006,3.8408116384231388,1.4330757343655705,4.055121292977067,4.256430530717938,5.229573771387284,3.656570513252466,3.8518701162342093,2.6005123568900705,2.180896829132044,1.7513016033134665
2.2158459702519386,3.3894835713455893,1.956868838866913,2.4177241568975574,3.4434554874047567,5.509922955754942,5.559899013002059,3.445144387881643,3.0089407803612005,1.4626815996768137,2.0619858256351447,1.3456933403198852
1.7806356994890644,2.7244711414539093,2.859725300659445,2.9551591682564777,3.9117352917670796,6.1066801874470364,5.518306401911237,2.2211817946801955,2.3794667554443043,1.6040888172596233,2.478418467054029,2.1681736832712946
3.2299504406604824,3.174937885581363,3.7303962673209803,2.6630404249432904,2.5829076392262995,3.1103528996189636,3.1624699111119186,2.6163708803527244,1.8789674411696893,1.3726279933133105,3.7477767000595485,1.764098861341589
4.303088245272177,3.2563326756767528,4.381122710579319,4.895312089998259,2.748050011347528,3.0652689614830977,2.4768483256941054,4.606974105908892,3.8300599784089453,2.001386553527398,2.435145965560056,2.3757668045219025
4.1004081878952965,2.980559750863257,1.8182142490916764,2.9490248992337302,4.388026054852899,4.9655033080687,3.296526250939136,4.726913460815475,5.4663860049065205,1.3537789166389957,0.7855706393992886,1.7897389540317743
3.859625282898302,3.5265393141110777,2.7819310896563856,2.3057324707311193,3.044499656133762,3.642288578262414,4.426930494065519,3.404126996598339,2.13871902805215,2.3944822807963684,0.7824965160867978,1.0113456945274162
4.201040922516156,3.021933304450986,3.611690766824673,2.8824523231902877,4.03207380549387,2.655016072876897,4.761599076397546,1.8463569484722708,2.551938240062353,2.8651911641427605,0.9748683843743753,1.1123374393608183
4.6114249893638775,2.9678201933293895,4.26747352279362,3.01966742192838,3.5281202481775455,2.4529832606487854,5.3249019600778045,2.085409537005452,3.605987206726756,2.944953259117304,1.7082741605271858,2.3390348748169494
4.0560832283709445,5.563022534966497,4.171375674165073,3.617951345951252,3.137488197681799,4.043468603237526,4.947943889484315,2.3703674902607577,4.394715759605892,1.9696798358447056,1.9286493898467116,1.4798685482876992
3.3636582738068186,2.649787756742751,4.031449104867069,2.9974590451711034,3.056760088506614,5.771157817214888,4.633826939994575,2.449099139063558,3.7785271001878473,2.0476802886726224,1.541510974379488,1.5609375012635898
3.606206325036778,4.073943164260784,2.021551703793262,4.455389928791223,3.497133931253973,7.855284509814492,4.299044485589316,1.7270889985036622,3.305727439461535,2.116535565605148,2.1942149433413127,2.827473689551225
4.1757352991440975,4.262147965178123,3.461508154991305,3.3577866404703585,3.116594654601931,6.80020183260303,3.9686582700102355,2.428342164340219,3.6192892074696794,2.284607155699121,2.743952763154058,2.589472241890888
2.7591332538361883,3.8785345819911043,2.4440564443771726,2.2449959597711153,3.210523729733865,6.327644809528455,5.7000362892222425,4.7900873150267635,2.7454972955953174,1.6938060725499806,4.2717139552081855,2.1349763618922384
0.9624601671749491,4.5449450262349425,3.6884973674644335,2.902713562643598,3.6914828300374936,4.886278911642716,6.803803641937293,4.395340551312613,2.6885894134368264,1.5064226654688186,3.5808716126775484,0.7695448543214943
3.1876691243030613,2.7665808323805283,3.9495064675110556,4.060911595288947,3.1230326010752747,4.126895620348772,5.510457553793578,2.489632782472928,2.6025811843932365,1.9127556704901079,1.3652297833510145,1.6828958259972804
3.8733124359995106,1.989750784264139,3.77355915591281,4.760588236889257,3.1484267164501243,3.547931181814483,5.565370220309819,1.2093230555645993,1.3511100433456684,2.7950808309222404,1.062147984318374,2.623141323231548
4.178818670375272,2.776227561054849,3.0585730095469614,3.042631075979248,2.585032310226368,3.177909344858883,3.870929371866561,2.7134147840892626,2.760634237964253,1.6310157888141068,2.422973032789463,3.126333940219735
2.2738527072293087,2.726346024610821,3.2826023087428777,5.3391266970699105,2.9951358883017196,2.395980493463703,2.5327716209674134,4.518601119510036,6.951934119956964,1.6887461442013427,3.865447902147192,3.5309907445919606
1.4210662989472873,2.719550078105104,2.6905093017201254,4.96049952558593,3.7270165632860057,2.525864211234506,3.7590070331595076,3.689143420808357,7.052408915629816,2.2970865152088273,1.674498668909907,1.9115010131909125
1.7116095479312026,1.9392172682417501,1.7814665112662331,4.5737893699028325,3.5468540771746606,2.8734652325520673,5.567293611384389,1.6566717236187884,3.710847191761054,1.889212896045897,3.2309110027008874,0.957397637549953
2.859981716805408,1.94205620130999,2.8733103041532644,3.7758939146099153,3.0588948009592314,2.7176364967164983,5.972109131880152,1.5836813508006513,2.9001767238017764,1.848439165788883,3.7337468507851206,2.569431126262309
4.068474031621573,2.464655361444797,3.8999712016901458,2.6960500840390633,2.6324834206053382,3.6832853146974642,5.31020289397782,3.158373211921896,3.182819878194651,1.7999698507413031,1.108099075147591,3.838425685616665
